Instrument_Key,Name,Trading_Symbol,InstrumentType,AssetSymbol,Instrument,TradeDate,TradeHour_IST,TradeMinute,TradingSession,Day_Spread,Hourly_Spread,DailyGain,HourlyGain,Timestamp,ist_ts,HourBucket,Open,High,Low,Close,Volume_S,Volume_H,Volume_L,Volume_D,Value,Total_Buy_Quantity,Total_Sell_Quantity,OpenInterest,ChangeOI,DailyGain_Bucket,HourlyGain_Bucket,Day_Spread_Bucket,Hour_Spread_Bucket,Volume_D_Bucket,Volume_S_Bucket,Volume_H_Bucket,Volume_L_Bucket,OI_Bucket,ChangeOI_Bucket,BuyQty_bin,SellQty_bin,Volume_bin,OpenInterest_bin,Spread_bin,Gain_bin
NSE_FO|54452-20250131,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-01-31,9,31,Opening Session (9 AM - 10 AM),1.0,90.0,-0.5,0.352879139422069,2025-01-31T09:31:00+05:30,2025-01-31T09:31:00,09:00-10:00,23750.95,23750.95,23750.95,23750.95,1350,21875,75,175475,3562642.5,22503250000.0,22503250000.0,225032500000.0,147637980000.0,Loss 0% to 1%,Hourly Gain 0% to 2%,Day Spread 1% to 2%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume Upto 25K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,4,4,1,4,2,2
NSE_FO|54452-20250201,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-01,9,37,Opening Session (9 AM - 10 AM),1.0,123.79999999999927,-0.5,0.2,2025-02-01T09:37:00+05:30,2025-02-01T09:37:00,09:00-10:00,23900.0,23900.0,23900.0,23900.0,2100,22925,75,201100,23900000.0,22502962000.0,22502962000.0,225029620000.0,98020100.0,Loss 0% to 1%,Hourly Gain 0% to 2%,Day Spread 1% to 2%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume Upto 25K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,4,4,1,4,1,4
NSE_FO|54452-20250203,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-03,9,55,Opening Session (9 AM - 10 AM),1.7999999999992724,160.0,-0.5,-0.56842105263157894,2025-02-03T09:55:00+05:30,2025-02-03T09:55:00,09:00-10:00,23610.45,23610.45,23608.65,23608.65,3300,34100,75,210525,3541297.5,10200592000.0,10200592000.0,102005920000.0,98346960000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread 1% to 2%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,2,2,1,2,4,1
NSE_FO|54452-20250204,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-04,9,47,Opening Session (9 AM - 10 AM),3.1500000000014552,116.70000000000073,0.5,0.42037903440973312,2025-02-04T09:47:00+05:30,2025-02-04T09:47:00,09:00-10:00,23900.0,23903.15,23900.0,23903.15,2250,30975,75,220275,7170945.0,5284549000.0,5284549000.0,52845490000.0,147584970000.0,Gain 0% to 1%,Hourly Gain 0% to 2%,Day Spread 3% to 4%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,1,1,1,1,4,4
NSE_FO|54452-20250204,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-04,9,18,Opening Session (9 AM - 10 AM),8.0,116.70000000000073,0.5,0.42037903440973312,2025-02-04T09:18:00+05:30,2025-02-04T09:18:00,09:00-10:00,23837.0,23845.0,23837.0,23845.0,2250,30975,75,220275,26825625.0,5284576000.0,5284576000.0,52845760000.0,24538860000.0,Gain 0% to 1%,Hourly Gain 0% to 2%,Day Spread More than 5%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,1,1,1,1,4,4
NSE_FO|54452-20250205,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-05,9,25,Opening Session (9 AM - 10 AM),8.9500000000007276,40.150000000001455,-0.5,-0.2,2025-02-05T09:25:00+05:30,2025-02-05T09:25:00,09:00-10:00,24109.0,24109.0,24100.05,24100.05,2700,27975,75,211050,19882541.25,365176000.0,365176000.0,3651760000.0,24679350000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread More than 5%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,1,1,1,1,4,2
NSE_FO|54452-20250206,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-06,9,40,Opening Session (9 AM - 10 AM),1.0,106.29999999999927,-0.5,-0.2,2025-02-06T09:40:00+05:30,2025-02-06T09:40:00,09:00-10:00,24023.0,24023.0,24022.9,24022.9,1800,20050,75,193575,3603435.0,2832706000.0,2832706000.0,28327060000.0,73669140000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread 1% to 2%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume Upto 25K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,1,1,1,1,3,1
NSE_FO|54452-20250207,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-07,9,41,Opening Session (9 AM - 10 AM),12.400000000001455,46.900000000001455,0.5,-0.2,2025-02-07T09:41:00+05:30,2025-02-07T09:41:00,09:00-10:00,23972.0,23984.4,23972.0,23984.4,1000,17800,75,192700,12591810.0,12659446000.0,12659446000.0,126594460000.0,73825740000.0,Gain 0% to 1%,Hourly Loss 0% to 2%,Day Spread More than 5%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume Upto 25K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,3,3,1,3,4,4
NSE_FO|54452-20250210,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-10,9,26,Opening Session (9 AM - 10 AM),1.6000000000021828,98.799999999999272,-0.5,-0.2,2025-02-10T09:26:00+05:30,2025-02-10T09:26:00,09:00-10:00,23835.15,23835.15,23833.55,23833.55,3000,34525,75,211950,44687906.25,10199071000.0,10199071000.0,101990710000.0,98426520000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread 1% to 2%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,2,2,1,2,4,2
NSE_FO|54452-20250210,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-10,9,44,Opening Session (9 AM - 10 AM),7.25,98.799999999999272,-0.5,-0.2,2025-02-10T09:44:00+05:30,2025-02-10T09:44:00,09:00-10:00,23770.0,23770.7,23763.45,23766.2,3000,34525,75,211950,33866835.0,22500874000.0,22500874000.0,225008740000.0,147636540000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread More than 5%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,4,4,1,4,4,3
NSE_FO|54452-20250210,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-10,9,50,Opening Session (9 AM - 10 AM),1.0,98.799999999999272,-0.5,-0.2,2025-02-10T09:50:00+05:30,2025-02-10T09:50:00,09:00-10:00,23789.0,23789.0,23789.0,23789.0,3000,34525,75,211950,1784175.0,2832094000.0,2832094000.0,28320940000.0,172095660000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread 1% to 2%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,1,1,1,1,2,2
NSE_FO|54452-20250210,NIFTY,NIFTY FUT 24 APR 25,FUT,NIFTY,NSE_FO|54452,2025-02-10,9,27,Opening Session (9 AM - 10 AM),20.25,98.799999999999272,-0.5,-0.2,2025-02-10T09:27:00+05:30,2025-02-10T09:27:00,09:00-10:00,23833.25,23833.25,23813.0,23814.3,3000,34525,75,211950,30363232.5,10199062000.0,10199062000.0,101990620000.0,140994000.0,Loss 0% to 1%,Hourly Loss 0% to 2%,Day Spread More than 5%,Hour Spread More than 3%,Daily Volume 1L to 5L,Max Volume Upto 10K,Hour Volume 25K to 50K,Min Volume Upto 1K,OI_More than 10L,OI_Up_More_than_10L,2,2,1,2,4,1
